order_id,order_date,category,product,unit_price_try,quantity,discount_pct,revenue_try,region,channel,customer_rating
ORD-11316,2025-11-14,Beauty,Face Serum,310.9,1,0,310.9,Black Sea,Mobile App,3
ORD-10170,2025-11-14,Electronics,Phone Case,808.88,2,30,1132.43,Mediterranean,Mobile App,4
ORD-11391,2025-11-14,Apparel,Sweatshirt,254.13,1,0,254.13,Southeastern Anatolia,Website,2
ORD-10532,2025-11-15,Beauty,Sunscreen,136.09,1,0,136.09,Mediterranean,Mobile App,5
ORD-11384,2025-11-15,Home & Living,Aroma Diffuser,403.73,2,30,565.22,Southeastern Anatolia,Website,3
ORD-12040,2025-11-15,Beauty,Shampoo,178.84,1,10,160.96,Mediterranean,Mobile App,3
ORD-10918,2025-11-16,Beauty,Sunscreen,114.03,1,10,102.63,Marmara,Mobile App,5
ORD-11081,2025-11-16,Apparel,Cap,116.5,1,20,93.2,Aegean,Mobile App,4
ORD-10423,2025-11-16,Beauty,Moisturizing Cream,188.38,2,0,376.76,Marmara,Desktop,5
ORD-12271,2025-11-16,Electronics,Bluetooth Speaker,217.02,1,0,217.02,Southeastern Anatolia,Mobile App,5
ORD-11582,2025-11-16,Apparel,Cap,123.69,1,10,111.32,Marmara,Mobile App,3
ORD-12324,2025-11-17,Home & Living,Aroma Diffuser,197.3,1,15,167.7,Southeastern Anatolia,Mobile App,5
ORD-10397,2025-11-17,Apparel,Sports Shorts,175.82,2,10,316.48,Marmara,Mobile App,3
ORD-11666,2025-11-18,Sports & Outdoor,Yoga Mat,508.45,1,10,457.6,Marmara,Mobile App,3
ORD-10430,2025-11-18,Beauty,Lipstick,202.95,1,0,202.95,Marmara,Website,2
ORD-10911,2025-11-19,Home & Living,Storage Box Set,245.14,1,0,245.14,Eastern Anatolia,Mobile App,4
ORD-11037,2025-11-19,Apparel,Cap,171.29,3,0,513.87,Aegean,Mobile App,5
ORD-12302,2025-11-19,Electronics,Power Bank,1116.41,2,0,2232.82,Aegean,Website,5
ORD-11881,2025-11-20,Apparel,Sweatshirt,196.06,2,0,392.12,Marmara,Mobile App,5
ORD-12232,2025-11-20,Sports & Outdoor,Fitness Band,311.32,1,0,311.32,Central Anatolia,Mobile App,5
ORD-11647,2025-11-20,Beauty,Sunscreen,122.22,1,0,122.22,Mediterranean,Mobile App,5
ORD-11620,2025-11-20,Home & Living,Throw Blanket,175.71,1,0,175.71,Marmara,Website,5
ORD-10871,2025-11-20,Beauty,Face Serum,72.43,1,0,72.43,Marmara,Mobile App,1
ORD-11125,2025-11-21,Home & Living,Storage Box Set,286.42,1,0,286.42,Marmara,Mobile App,3
ORD-10422,2025-11-21,Sports & Outdoor,Fitness Band,409.56,2,0,819.12,Central Anatolia,Website,3
ORD-10790,2025-11-21,Home & Living,Aroma Diffuser,80.61,1,0,80.61,Central Anatolia,Website,5
ORD-11311,2025-11-21,Apparel,Sock Set,268.64,2,0,537.28,Marmara,Mobile App,5
ORD-12237,2025-11-21,Home & Living,Candle Set,114.49,1,0,114.49,Marmara,Mobile App,3
ORD-10989,2025-11-22,Electronics,Bluetooth Speaker,812.67,1,0,812.67,Marmara,Desktop,1
ORD-12286,2025-11-22,Electronics,Bluetooth Speaker,969.98,3,0,2909.94,Mediterranean,Mobile App,4
ORD-11660,2025-11-23,Electronics,Power Bank,904.38,1,0,904.38,Mediterranean,Website,5
ORD-11082,2025-11-23,Apparel,Sweatshirt,123.13,3,0,369.39,Aegean,Mobile App,5
ORD-10482,2025-11-23,Electronics,Phone Case,562.08,1,15,477.77,Eastern Anatolia,Website,5
ORD-10900,2025-11-23,Electronics,Smart Watch,287.98,1,0,287.98,Mediterranean,Mobile App,4
ORD-11395,2025-11-23,Home & Living,Aroma Diffuser,381.73,1,0,381.73,Southeastern Anatolia,Website,5
ORD-10675,2025-11-23,Apparel,Sock Set,297.33,1,15,252.73,Eastern Anatolia,Mobile App,5
ORD-10838,2025-11-24,Electronics,Phone Case,737.73,2,0,1475.46,Aegean,Desktop,4
ORD-11806,2025-11-24,Electronics,Power Bank,368.8,1,15,313.48,Aegean,Mobile App,4
ORD-10367,2025-11-24,Home & Living,Throw Blanket,232.72,2,0,465.44,Marmara,Mobile App,5
ORD-10798,2025-11-24,Sports & Outdoor,Fitness Band,212.99,1,0,212.99,Marmara,Website,5
ORD-12264,2025-11-25,Home & Living,Storage Box Set,194.12,1,0,194.12,Aegean,Mobile App,5
ORD-11790,2025-11-25,Home & Living,Throw Blanket,247.61,1,0,247.61,Marmara,Mobile App,4
ORD-11662,2025-11-25,Apparel,Sports Shorts,244.97,1,0,244.97,Black Sea,Website,5
ORD-10729,2025-11-26,Home & Living,Storage Box Set,218.31,1,0,218.31,Marmara,Website,5
ORD-10527,2025-11-26,Electronics,Wireless Earbuds,605.26,1,0,605.26,Southeastern Anatolia,Mobile App,5
ORD-12028,2025-11-26,Apparel,Cap,256.97,2,0,513.94,Black Sea,Mobile App,5
ORD-11185,2025-11-26,Electronics,Phone Case,478.38,1,0,478.38,Central Anatolia,Desktop,3
ORD-11230,2025-11-27,Home & Living,Aroma Diffuser,248.33,1,0,248.33,Eastern Anatolia,Mobile App,5
ORD-11868,2025-11-27,Sports & Outdoor,Fitness Band,222.88,1,0,222.88,Marmara,Desktop,2
ORD-11288,2025-11-27,Apparel,Sweatshirt,240.04,1,0,240.04,Mediterranean,Mobile App,2
ORD-10494,2025-11-28,Electronics,Power Bank,846.2,1,10,761.58,Aegean,Mobile App,5
ORD-12025,2025-11-28,Sports & Outdoor,Water Bottle,212.2,2,20,339.52,Black Sea,Mobile App,5
ORD-10603,2025-11-28,Apparel,Basic T-Shirt,303.09,1,15,257.63,Aegean,Mobile App,4
ORD-10224,2025-11-28,Electronics,Wireless Earbuds,1158.82,1,10,1042.94,Central Anatolia,Website,3
ORD-10906,2025-11-28,Sports & Outdoor,Fitness Band,202.25,1,15,171.91,Marmara,Website,5
ORD-11131,2025-11-29,Home & Living,Aroma Diffuser,252.93,1,20,202.34,Marmara,Mobile App,4
ORD-11500,2025-11-29,Home & Living,Storage Box Set,116.42,2,0,232.84,Marmara,Website,2
ORD-11127,2025-12-01,Apparel,Cap,143.3,1,10,128.97,Marmara,Website,3
ORD-12159,2025-12-01,Home & Living,Throw Blanket,130.72,1,0,130.72,Mediterranean,Website,5
ORD-11879,2025-12-01,Electronics,Smart Watch,1053.68,1,0,1053.68,Southeastern Anatolia,Mobile App,2
ORD-12099,2025-12-02,Beauty,Shampoo,316.86,1,0,316.86,Central Anatolia,Mobile App,5
ORD-10278,2025-12-02,Apparel,Sports Shorts,297.43,1,0,297.43,Marmara,Mobile App,1
ORD-11116,2025-12-03,Home & Living,Candle Set,217.88,1,0,217.88,Marmara,Website,5
ORD-11217,2025-12-03,Electronics,Smart Watch,249.28,1,0,249.28,Central Anatolia,Mobile App,5
ORD-11721,2025-12-03,Beauty,Face Serum,270.26,1,0,270.26,Marmara,Mobile App,5
ORD-11760,2025-12-04,Electronics,Wireless Earbuds,154.56,1,0,154.56,Marmara,Desktop,5
ORD-11653,2025-12-05,Beauty,Shampoo,296.28,1,0,296.28,Aegean,Mobile App,4
ORD-10065,2025-12-05,Sports & Outdoor,Backpack,132.48,1,0,132.48,Central Anatolia,Mobile App,2
ORD-11764,2025-12-05,Apparel,Sweatshirt,288.05,1,0,288.05,Aegean,Website,5
ORD-11572,2025-12-05,Home & Living,Storage Box Set,372.26,1,0,372.26,Aegean,Mobile App,3
ORD-11203,2025-12-05,Sports & Outdoor,Water Bottle,159.11,1,0,159.11,Southeastern Anatolia,Mobile App,5
ORD-10788,2025-12-06,Apparel,Cap,287.67,1,10,258.9,Central Anatolia,Mobile App,4
ORD-10820,2025-12-07,Electronics,Bluetooth Speaker,1078.7,1,0,1078.7,Marmara,Mobile App,2
ORD-10053,2025-12-07,Electronics,Smart Watch,331.86,1,0,331.86,Central Anatolia,Website,5
ORD-11002,2025-12-07,Home & Living,Throw Blanket,264.62,1,0,264.62,Central Anatolia,Website,4
ORD-10859,2025-12-07,Sports & Outdoor,Bike Lock,165.46,3,0,496.38,Marmara,Mobile App,3
ORD-12015,2025-12-07,Apparel,Sports Shorts,188.78,1,10,169.9,Marmara,Mobile App,4
ORD-10535,2025-12-07,Apparel,Sports Shorts,313.38,1,10,282.04,Central Anatolia,Mobile App,5
ORD-10410,2025-12-08,Apparel,Sweatshirt,303.18,1,10,272.86,Mediterranean,Mobile App,4
ORD-11820,2025-12-08,Sports & Outdoor,Yoga Mat,205.31,2,0,410.62,Eastern Anatolia,Mobile App,5
ORD-11924,2025-12-08,Home & Living,Throw Blanket,414.72,1,0,414.72,Black Sea,Mobile App,5
ORD-11518,2025-12-09,Apparel,Sports Shorts,232.98,1,0,232.98,Aegean,Website,5
ORD-12212,2025-12-09,Electronics,Smart Watch,470.18,1,0,470.18,Marmara,Mobile App,4
ORD-10877,2025-12-09,Beauty,Moisturizing Cream,90.53,2,0,181.06,Aegean,Mobile App,3
ORD-11404,2025-12-09,Sports & Outdoor,Backpack,130.12,1,0,130.12,Marmara,Mobile App,5
ORD-10752,2025-12-09,Electronics,Wireless Earbuds,1107.56,1,0,1107.56,Marmara,Mobile App,5
ORD-11056,2025-12-09,Apparel,Sports Shorts,81.19,1,30,56.83,Central Anatolia,Website,5
ORD-10298,2025-12-09,Apparel,Sock Set,103.55,1,0,103.55,Mediterranean,Mobile App,5
ORD-10601,2025-12-09,Apparel,Sock Set,193.28,1,10,173.95,Marmara,Mobile App,4
ORD-12158,2025-12-10,Sports & Outdoor,Fitness Band,377.31,1,0,377.31,Central Anatolia,Mobile App,5
ORD-10754,2025-12-10,Beauty,Lipstick,365.87,1,0,365.87,Southeastern Anatolia,Website,2
ORD-12167,2025-12-11,Home & Living,LED Desk Lamp,255.14,1,10,229.63,Marmara,Website,2
ORD-10007,2025-12-12,Beauty,Face Serum,295.8,1,0,295.8,Central Anatolia,Mobile App,2
ORD-10568,2025-12-12,Beauty,Lipstick,386.3,1,0,386.3,Central Anatolia,Website,3
ORD-12027,2025-12-13,Apparel,Sweatshirt,99.79,1,15,84.82,Black Sea,Mobile App,4
ORD-10390,2025-12-13,Beauty,Face Serum,306.8,2,0,613.6,Southeastern Anatolia,Mobile App,4
ORD-10135,2025-12-13,Home & Living,LED Desk Lamp,163.1,1,0,163.1,Marmara,Mobile App,5
ORD-11693,2025-12-13,Apparel,Sweatshirt,189.06,3,10,510.46,Southeastern Anatolia,Website,5
ORD-10020,2025-12-14,Apparel,Sweatshirt,322.98,1,0,322.98,Marmara,Mobile App,5
ORD-11044,2025-12-15,Apparel,Sweatshirt,231.35,1,0,231.35,Aegean,Website,5
ORD-10786,2025-12-15,Electronics,Wireless Earbuds,612.7,2,0,1225.4,Central Anatolia,Mobile App,1
ORD-12303,2025-12-15,Electronics,Bluetooth Speaker,358.32,1,0,358.32,Marmara,Mobile App,5
ORD-11909,2025-12-15,Home & Living,Aroma Diffuser,222.0,1,0,222.0,Mediterranean,Mobile App,3
ORD-10917,2025-12-15,Home & Living,Aroma Diffuser,362.97,1,10,326.67,Marmara,Website,5
ORD-10481,2025-12-15,Home & Living,Aroma Diffuser,325.1,1,0,325.1,Aegean,Desktop,1
ORD-10598,2025-12-16,Home & Living,Candle Set,385.85,1,0,385.85,Marmara,Desktop,5
ORD-10651,2025-12-16,Sports & Outdoor,Bike Lock,520.78,1,0,520.78,Southeastern Anatolia,Mobile App,3
ORD-10047,2025-12-16,Electronics,Phone Case,819.3,1,30,573.51,Central Anatolia,Mobile App,3
ORD-10596,2025-12-16,Apparel,Sweatshirt,220.04,1,0,220.04,Marmara,Mobile App,5
ORD-10903,2025-12-17,Electronics,Wireless Earbuds,486.77,1,0,486.77,Eastern Anatolia,Mobile App,4
ORD-11800,2025-12-17,Electronics,Bluetooth Speaker,392.59,1,0,392.59,Black Sea,Mobile App,2
ORD-11982,2025-12-17,Home & Living,Candle Set,180.34,2,0,360.68,Marmara,Website,5
ORD-10577,2025-12-17,Sports & Outdoor,Fitness Band,299.71,1,0,299.71,Aegean,Website,4
ORD-11904,2025-12-17,Apparel,Cap,139.37,1,0,139.37,Marmara,Website,4
ORD-11332,2025-12-17,Electronics,Power Bank,233.57,2,0,467.14,Black Sea,Website,3
ORD-11902,2025-12-18,Apparel,Sock Set,161.5,1,0,161.5,Marmara,Website,5
ORD-10912,2025-12-19,Apparel,Sweatshirt,185.05,1,0,185.05,Marmara,Mobile App,3
ORD-11995,2025-12-19,Home & Living,Candle Set,267.92,2,10,482.26,Southeastern Anatolia,Mobile App,4
ORD-10215,2025-12-19,Beauty,Moisturizing Cream,99.0,1,0,99.0,Marmara,Mobile App,5
ORD-11193,2025-12-19,Beauty,Shampoo,286.36,1,0,286.36,Black Sea,Website,4
ORD-10840,2025-12-20,Apparel,Cap,238.99,3,0,716.97,Southeastern Anatolia,Website,4
ORD-10043,2025-12-20,Sports & Outdoor,Backpack,384.92,1,0,384.92,Central Anatolia,Mobile App,4
ORD-10796,2025-12-20,Apparel,Sweatshirt,346.76,1,30,242.73,Mediterranean,Mobile App,4
ORD-10550,2025-12-20,Beauty,Moisturizing Cream,357.27,1,0,357.27,Marmara,Website,5
ORD-10536,2025-12-20,Beauty,Moisturizing Cream,329.08,1,0,329.08,Central Anatolia,Mobile App,4
ORD-12227,2025-12-21,Sports & Outdoor,Water Bottle,371.43,1,0,371.43,Marmara,Website,4
ORD-10102,2025-12-21,Beauty,Face Serum,139.09,1,0,139.09,Central Anatolia,Mobile App,4
ORD-10366,2025-12-21,Electronics,Wireless Earbuds,1093.79,1,15,929.72,Marmara,Mobile App,5
ORD-11119,2025-12-22,Sports & Outdoor,Bike Lock,263.01,1,0,263.01,Marmara,Mobile App,5
ORD-11198,2025-12-22,Sports & Outdoor,Water Bottle,209.15,1,10,188.24,Black Sea,Mobile App,2
ORD-11233,2025-12-22,Electronics,Power Bank,354.28,1,0,354.28,Black Sea,Mobile App,5
ORD-11606,2025-12-22,Sports & Outdoor,Bike Lock,180.91,3,0,542.73,Central Anatolia,Mobile App,2
ORD-11727,2025-12-22,Electronics,Wireless Earbuds,660.77,1,10,594.69,Mediterranean,Mobile App,5
ORD-11352,2025-12-23,Beauty,Moisturizing Cream,326.26,2,0,652.52,Central Anatolia,Mobile App,3
ORD-11681,2025-12-23,Home & Living,Candle Set,287.04,1,30,200.93,Mediterranean,Website,5
ORD-12013,2025-12-23,Beauty,Sunscreen,80.97,1,0,80.97,Southeastern Anatolia,Mobile App,5
ORD-10909,2025-12-23,Beauty,Face Serum,174.58,1,0,174.58,Black Sea,Website,3
ORD-11861,2025-12-23,Apparel,Cap,112.21,1,10,100.99,Marmara,Mobile App,4
ORD-11338,2025-12-24,Electronics,Bluetooth Speaker,852.82,2,0,1705.64,Marmara,Website,5
ORD-10711,2025-12-24,Home & Living,Aroma Diffuser,324.09,1,0,324.09,Marmara,Website,2
ORD-11763,2025-12-24,Beauty,Face Serum,149.96,1,0,149.96,Central Anatolia,Website,4
ORD-11665,2025-12-24,Beauty,Lipstick,150.1,3,0,450.3,Central Anatolia,Desktop,5
ORD-11401,2025-12-25,Electronics,Phone Case,689.39,1,0,689.39,Central Anatolia,Website,1
ORD-10622,2025-12-25,Sports & Outdoor,Fitness Band,401.85,1,0,401.85,Black Sea,Desktop,2
ORD-11830,2025-12-25,Apparel,Sock Set,209.49,1,0,209.49,Aegean,Website,5
ORD-10286,2025-12-25,Electronics,Phone Case,332.44,1,10,299.2,Mediterranean,Website,5
ORD-10704,2025-12-25,Electronics,Bluetooth Speaker,349.43,1,0,349.43,Aegean,Desktop,5
ORD-12160,2025-12-26,Beauty,Moisturizing Cream,310.96,1,0,310.96,Aegean,Mobile App,1
ORD-12290,2025-12-26,Electronics,Wireless Earbuds,829.27,1,0,829.27,Southeastern Anatolia,Website,5
ORD-10028,2025-12-26,Home & Living,LED Desk Lamp,206.19,1,20,164.95,Southeastern Anatolia,Mobile App,4
ORD-10647,2025-12-26,Home & Living,Throw Blanket,242.13,2,20,387.41,Aegean,Website,4
ORD-10785,2025-12-27,Apparel,Cap,343.5,1,30,240.45,Southeastern Anatolia,Mobile App,5
ORD-10478,2025-12-28,Sports & Outdoor,Bike Lock,456.35,1,0,456.35,Mediterranean,Mobile App,4
ORD-11348,2025-12-28,Electronics,Smart Watch,1190.61,1,0,1190.61,Marmara,Website,5
ORD-10860,2025-12-28,Home & Living,Candle Set,244.96,2,15,416.43,Marmara,Mobile App,2
ORD-11675,2025-12-28,Apparel,Sock Set,244.55,1,0,244.55,Marmara,Mobile App,3
ORD-10747,2025-12-29,Home & Living,Storage Box Set,212.39,1,0,212.39,Marmara,Mobile App,4
ORD-10797,2025-12-29,Sports & Outdoor,Backpack,362.68,2,0,725.36,Eastern Anatolia,Mobile App,5
ORD-11063,2025-12-29,Sports & Outdoor,Water Bottle,178.57,1,0,178.57,Southeastern Anatolia,Website,4
ORD-11234,2025-12-30,Beauty,Moisturizing Cream,209.44,1,0,209.44,Marmara,Mobile App,5
ORD-12218,2025-12-30,Electronics,Power Bank,184.11,2,0,368.22,Black Sea,Mobile App,5
ORD-10336,2025-12-30,Apparel,Cap,70.52,1,0,70.52,Black Sea,Desktop,5
ORD-10591,2025-12-30,Electronics,Bluetooth Speaker,204.59,1,0,204.59,Marmara,Website,2
ORD-11419,2025-12-30,Home & Living,Aroma Diffuser,304.23,1,20,243.38,Mediterranean,Website,4
ORD-10359,2025-12-30,Home & Living,Storage Box Set,212.39,1,10,191.15,Aegean,Mobile App,4
